id,title,genres,overview,release_date,poster_path,vote_average
1425829,Loud and Cleo !,[],Cleo seeks refuge from a hostile school environment in a glitter ball fantasy make believe world... and the boys toilets. Little does she know that someone else is hiding there too.,2025-03-20,,0.0
1425360,The Sound of Loveletters,['Documentary'],"The frontman of the successful Danish band Ganger writes an album based on his parents' love letters, while rewriting his own life story in a charming and musical tale from the Danish West Coast.",2025-03-20,/4SDFG26sNVSa1hh0EzATcr0rq96.jpg,0.0
1231695,A Few Feet Away,"['Comedy', 'Adventure', 'Drama']","Santiago, a 20 year-old twink shaped by the anonymity of the virtual world, becomes frustrated with gay dating apps and starts obsessively looking for a real experience in the Buenos Aires nightlife.",2025-03-20,/A3tEYeLijo1PWXZLTckVSM05YVX.jpg,0.0
707911,1938: Cuando el petróleo fue nuestro,"['Drama', 'History']",A chronicle of the Mexican oil expropriation in 1938 through the eyes of President Lazaro Cardenas and journalist Alberto Miranda.,2025-03-20,/lmNdbezTnm112WX7Ljgz8Sbp0sR.jpg,0.0
1406240,Eiga Oshiri Tantei: Star and Moon,[],"Story begins when Koala asks Butt Detective to find a missing relative who disappeared from an idol contest. The case takes Butt Detective to Stardust Island, the site of the contest, and also the home of the international criminal organization Phantom Thief Academy, headed by Phantom Thief G. Here, the organization advances its secret conspiracy, codenamed the Dark Age Plan. Butt Detective enters Stardust Island under the guise of an idol. At the same time, he joins forces with Phantom Thief U, who is out to steal back the valuable Moonlight Stone from Phantom Thief G. The story will also reveal more about Brown's past.",2025-03-20,/jY2q4kzzdYyZ243iJpAvhDh5wwV.jpg,0.0
1075456,O'Dessa,"['Music', 'Drama', 'Science Fiction']","A farm girl is on an epic quest to recover a cherished family heirloom. Her journey leads her to a strange and dangerous city where she meets her one true love – but in order to save his soul, she must put the power of destiny and song to the ultimate test.",2025-03-20,/mbA74xD4lk3Iwaunr31WAAtIT48.jpg,9.0
1214894,Out Like a Lamb,['Drama'],"After his father’s death, a grieving Yorkshire farmer is left with a choice between moving on to a new life with his fiancée or dutifully keeping the family’s lambing farm and risk losing his chance at true happiness.",2025-03-20,/6L1aNVo84hMTNvgFxVz8ggFuES9.jpg,0.0
1214069,Palma 2,"['Drama', 'Family']","After leaving commercial aviation, Vyacheslav Lazarev and his family move to the countryside, where he continues to go flying, but now on a small propellered AN-2. And the life of the Lazarev family goes on as usual, until one day a small bear cub, to whom Kolya, the pilot’s son, gives the nickname Mansur, bursts in. When Mansur is kidnapped by local poachers, the faithful sheepdog Palma comes to his aid. The two animals need to find their way home through a forest full of wild animals, hunters and other dangers. And the Lazarevs, who set off in search of their four-legged friends, will have to remember what it means to be a real family.",2025-03-20,/3hrQjmnDZOe9MiwVJuYbo5kv6T7.jpg,0.0
1400110,Zlatan's Nose,['Documentary'],"A film team hires a private detective to help them make a ""true crime"" about a nose stolen from the statue of the famous soccer player Zlatan Ibrahimović, but soon both the investigation and the film make an unexpected turn.",2025-03-20,/pNqh8PMDFbVgtfLrDOV1l0RwJwH.jpg,0.0
1399686,Fighter,['Documentary'],"GK, a 30-year-old MMA-fighter, who`s whole identity was built on his physicality, faces a life-altering moment after a split-second decision to dive headfirst into the ocean. When told to expect a life in a wheelchair he gives himself two years to get back on his feet - or else he doesn’t want to live. This leads him down a rabbit hole of alternative treatments that sells hope, while the fear of his already fragile relationship ending pushes him to figure out who he really is. He seeks answers in the deep- seated childhood traumas that had pushed him to extreme, self-destructive physical limits. Amidst the darkness, he embarks on an inspiring journey of transformation proving that life’s worth goes far beyond physical abilities.",2025-03-20,/eb1sOKNx8EWKve3iYisonIWEGnK.jpg,0.0
1210938,Revelations,"['Thriller', 'Horror', 'Mystery']",A pastor who believes in divine revelation and a detective haunted by visions pursue a missing person case — exposing their own demons in the process.,2025-03-20,/ak0HlRVsVzh8mvwIUZpZr0z6uqW.jpg,0.0
1391463,"Romance de la Luna, Luna",['Drama'],"Júlia takes her two daughters to spend the summer in an isolated commune in Seville. A mysterious ritual makes all the women disappear, including Isabel, the older sister, and their mother, leaving Elia alone and desperate to find them.",2025-03-20,/p0a0XPTSmRxB09VeQdNo4fVWPz4.jpg,0.0
1390154,Ruido,"['Drama', 'Music']",,2025-03-20,/odMp2BQqiERu3qfGVsHFIke1qjq.jpg,0.0
1198288,Ждун,"['Comedy', 'Family', 'Science Fiction']","The alien Zhdun meets a boy who came to visit his grandparents for the holidays. The boy will have to help the alien return home, and Zhdun will help his family solve all the accumulated problems.",2025-03-20,/zRvtO7YDgwYP9A7Y5u9PRqA60vv.jpg,0.0
1378734,A Bad Summer,"['Drama', 'Crime']","Sasaki (Takumi Kitamura) is a sincere civil servant, working at city hall. Due to his timid personality, he can't properly deal with nasty people, including a single mother on the verge of giving up her own child, another civil servant pressing him to have a physical relationship, and a person who receives welfare benefits unfairly. His passivity leads him to get caught up in a terrible crime.",2025-03-20,/mTyullZSbw631PRolpwCIuBvCj1.jpg,0.0
1378051,Milton Bituca Nascimento,['Documentary'],,2025-03-20,/vZDyWqmKwODwdT1N1Ou0thaOrp2.jpg,0.0
1375762,Shiver Me Timbers,"['Horror', 'Comedy']","In 1986 Northern California, Olive Oyl, her brother Castor and friends, go on a camping trip to see the meteor shower with Halley's comet. But the night turns into horror as a meteor transforms Popeye, into a unstoppable killing machine.",2025-03-20,/7xyVMzLkoYyIicXsuhvAvM6W4j6.jpg,0.0
